basisname,channel,rt_split,time,yhat,subject
Stimulus,1,slower=,0.12048192771084337,0.4401593128429828,1
Stimulus,1,slower=,0.12449799196787148,0.4246683716645122,1
Stimulus,1,slower=,0.1285140562248996,0.41477936996274056,1
Stimulus,1,slower=,0.13253012048192772,0.4052555209078583,1
Stimulus,1,slower=,0.13654618473895583,0.39684082813782573,1
Stimulus,1,slower=,0.14056224899598393,0.38975166419814344,1
Stimulus,1,slower=,0.14457831325301204,0.37519259079021666,1
Stimulus,1,slower=,0.14859437751004015,0.37084055411329037,1
Stimulus,1,slower=,0.15261044176706828,0.3664448500434013,1
Stimulus,1,slower=,0.1566265060240964,0.36166565251917054,1
Stimulus,1,slower=,0.1606425702811245,0.35661962319699586,1
Stimulus,1,slower=,0.1646586345381526,0.34013039121720334,1
Stimulus,1,slower=,0.1686746987951807,0.33777337396146484,1
Stimulus,1,slower=,0.17269076305220885,0.33888439718489916,1
Stimulus,1,slower=,0.17670682730923695,0.34459190939316076,1
Stimulus,1,slower=,0.18072289156626506,0.3560311075191762,1
Stimulus,1,slower=,0.18473895582329317,0.35658459818790245,1
Stimulus,1,slower=,0.18875502008032127,0.38091210767766315,1
Stimulus,1,slower=,0.1927710843373494,0.40962068429212767,1
Stimulus,1,slower=,0.19678714859437751,0.44065374514449723,1
Stimulus,1,slower=,0.20080321285140562,0.4718631779233808,1
Stimulus,1,slower=,0.20481927710843373,0.5023851276115864,1
Stimulus,1,slower=,0.20883534136546184,0.5270996280728063,1
Stimulus,1,slower=,0.21285140562248997,0.5440370429292906,1
Stimulus,1,slower=,0.21686746987951808,0.5527363656318479,1
Stimulus,1,slower=,0.22088353413654618,0.553285447871933,1
Stimulus,1,slower=,0.2248995983935743,0.5504648141201871,1
Stimulus,1,slower=,0.2289156626506024,0.5408427868170853,1
Stimulus,1,slower=,0.23293172690763053,0.527124182671121,1
Stimulus,1,slower=,0.23694779116465864,0.5118242773571656,1
Stimulus,1,slower=,0.24096385542168675,0.4967044540165766,1
Stimulus,1,slower=,0.24497991967871485,0.48696430001924107,1
Stimulus,1,slower=,0.24899598393574296,0.47799136164179645,1
Stimulus,1,slower=,0.25301204819277107,0.4708150495830834,1
Stimulus,1,slower=,0.2570281124497992,0.465862750423469,1
Stimulus,1,slower=,0.26104417670682734,0.4628729750664236,1
Stimulus,1,slower=,0.26506024096385544,0.4628444869969623,1
Stimulus,1,slower=,0.26907630522088355,0.4654065814723024,1
Stimulus,1,slower=,0.27309236947791166,0.4688644693013672,1
Stimulus,1,slower=,0.27710843373493976,0.4738117313563872,1
Stimulus,1,slower=,0.28112449799196787,0.4803146781778624,1
Stimulus,1,slower=,0.285140562248996,0.48962026173756357,1
Stimulus,1,slower=,0.2891566265060241,0.5009333784233894,1
Stimulus,1,slower=,0.2931726907630522,0.5119509845620277,1
Stimulus,1,slower=,0.2971887550200803,0.5221830775664786,1
Stimulus,1,slower=,0.30120481927710846,0.5305002038060693,1
Stimulus,1,slower=,0.30522088353413657,0.5385998816325458,1
Stimulus,1,slower=,0.3092369477911647,0.5423024901347409,1
Stimulus,1,slower=,0.3132530120481928,0.540848662852043,1
Stimulus,1,slower=,0.3172690763052209,0.5347976376609235,1
Stimulus,1,slower=,0.321285140562249,0.5247538078018436,1
Stimulus,1,slower=,0.3253012048192771,0.5160565742131287,1
Stimulus,1,slower=,0.3293172690763052,0.50370603715034,1
Stimulus,1,slower=,0.3333333333333333,0.49019045335660094,1
Stimulus,1,slower=,0.3373493975903614,0.4771090015685141,1
Stimulus,1,slower=,0.3413654618473896,0.46523396738252615,1
Stimulus,1,slower=,0.3453815261044177,0.45838354439675744,1
Stimulus,1,slower=,0.3493975903614458,0.45219348492934575,1
Stimulus,1,slower=,0.3534136546184739,0.4457163283950282,1
Stimulus,1,slower=,0.357429718875502,0.43943758064228927,1
Stimulus,1,slower=,0.3614457831325301,0.43302887113132704,1
Stimulus,1,slower=,0.3654618473895582,0.43236812139230846,1
Stimulus,1,slower=,0.36947791164658633,0.4282703374284589,1
Stimulus,1,slower=,0.37349397590361444,0.4240602552873407,1
Stimulus,1,slower=,0.37751004016064255,0.4211566456745145,1
Stimulus,1,slower=,0.3815261044176707,0.42047390453310396,1
Stimulus,1,slower=,0.3855421686746988,0.4250351624999531,1
Stimulus,1,slower=,0.3895582329317269,0.43244392154705946,1
Stimulus,1,slower=,0.39357429718875503,0.4416172203156435,1
Stimulus,1,slower=,0.39759036144578314,0.4520760024329832,1
Stimulus,1,slower=,0.40160642570281124,0.46237681314650625,1
Stimulus,1,slower=,0.40562248995983935,0.4723281558820801,1
Stimulus,1,slower=,0.40963855421686746,0.47931794236287384,1
Stimulus,1,slower=,0.41365461847389556,0.480600487433321,1
Stimulus,1,slower=,0.41767068273092367,0.4761384491937458,1
Stimulus,1,slower=,0.42168674698795183,0.46622766209282457,1
Stimulus,1,slower=,0.42570281124497994,0.45539959875814956,1
Stimulus,1,slower=,0.42971887550200805,0.44162636611282646,1
Stimulus,1,slower=,0.43373493975903615,0.42550137146412054,1
Stimulus,1,slower=,0.43775100401606426,0.41069147763683156,1
Stimulus,1,slower=,0.44176706827309237,0.39917942962978387,1
Stimulus,1,slower=,0.4457831325301205,0.39587602956976164,1
Stimulus,1,slower=,0.4497991967871486,0.39645404228146897,1
Stimulus,1,slower=,0.4538152610441767,0.4011026257044995,1
Stimulus,1,slower=,0.4578313253012048,0.40953657712438074,1
Stimulus,1,slower=,0.46184738955823296,0.42050859081488917,1
Stimulus,1,slower=,0.46586345381526106,0.4352272898919176,1
Stimulus,1,slower=,0.46987951807228917,0.4498433023537363,1
Stimulus,1,slower=,0.4738955823293173,0.46087534534153807,1
Stimulus,1,slower=,0.4779116465863454,0.46899527209799124,1
Stimulus,1,slower=,0.4819277108433735,0.4738448147084849,1
Stimulus,1,slower=,0.4859437751004016,0.48185687977335223,1
Stimulus,1,slower=,0.4899598393574297,0.4824277733255692,1
Stimulus,1,slower=,0.4939759036144578,0.4788725880450688,1
Stimulus,1,slower=,0.4979919678714859,0.4720695865604615,1
Stimulus,1,slower=,0.5020080321285141,0.46237756940139757,1
Stimulus,1,slower=,0.5060240963855421,0.455897245512998,1
Stimulus,1,slower=,0.5100401606425703,0.44449320857484764,1
Stimulus,1,slower=,0.5140562248995983,0.4304153479376853,1
Stimulus,1,slower=,0.5180722891566265,0.41608619420231907,1
Stimulus,1,slower=,0.5220883534136547,0.4032785942901676,1
Stimulus,1,slower=,0.5261044176706827,0.3969979506780941,1
Stimulus,1,slower=,0.5301204819277109,0.39521585666719034,1
Stimulus,1,slower=,0.5341365461847389,0.39952173213886805,1
Stimulus,1,slower=,0.5381526104417671,0.4116879887649323,1
Stimulus,1,slower=,0.5421686746987951,0.43202715567754735,1
Stimulus,1,slower=,0.5461847389558233,0.4646467093502102,1
Stimulus,1,slower=,0.5502008032128514,0.5001201860500337,1
Stimulus,1,slower=,0.5542168674698795,0.5365096183614065,1
Stimulus,1,slower=,0.5582329317269076,0.5713824968791703,1
Stimulus,1,slower=,0.5622489959839357,0.6013684915955178,1
Stimulus,1,slower=,0.5662650602409639,0.6280895332664533,1
Stimulus,1,slower=,0.570281124497992,0.6422921612111606,1
Stimulus,1,slower=,0.5742971887550201,0.6448104569468116,1
Stimulus,1,slower=,0.5783132530120482,0.6369553570253133,1
Stimulus,1,slower=,0.5823293172690763,0.6208967258822119,1
Stimulus,1,slower=,0.5863453815261044,0.6011155610662848,1
Stimulus,1,slower=,0.5903614457831325,0.5800937962013479,1
Stimulus,1,slower=,0.5943775100401606,0.5595927082402642,1
Stimulus,1,slower=,0.5983935742971888,0.5430243562469131,1
Stimulus,1,slower=,0.6024096385542169,0.5322119820133072,1
Stimulus,1,slower=,0.606425702811245,0.5305109763793388,1
Stimulus,1,slower=,0.6104417670682731,0.5333353281742303,1
Stimulus,1,slower=,0.6144578313253012,0.5387338285377753,1
Stimulus,1,slower=,0.6184738955823293,0.5451588568663536,1
Stimulus,1,slower=,0.6224899598393574,0.5504592542797838,1
Stimulus,1,slower=,0.6265060240963856,0.5552538562329375,1
Stimulus,1,slower=,0.6305220883534136,0.5562393639437712,1
Stimulus,1,slower=,0.6345381526104418,0.5507335997888191,1
Stimulus,1,slower=,0.6385542168674698,0.5409073450743033,1
Stimulus,1,slower=,0.642570281124498,0.5281644038065914,1
Stimulus,1,slower=,0.6465863453815262,0.5157742536157355,1
Stimulus,1,slower=,0.6506024096385542,0.5040214465237263,1
Stimulus,1,slower=,0.6546184738955824,0.49295118303060237,1
Stimulus,1,slower=,0.6586345381526104,0.48427059768768294,1
Stimulus,1,slower=,0.6626506024096386,0.47870251267109565,1
Stimulus,1,slower=,0.6666666666666666,0.48137058345398076,1
Stimulus,1,slower=,0.6706827309236948,0.48480697458532246,1
Stimulus,1,slower=,0.6746987951807228,0.4899321916677929,1
Stimulus,1,slower=,0.678714859437751,0.4978734379442342,1
Stimulus,1,slower=,0.6827309236947792,0.5090160149697558,1
Stimulus,1,slower=,0.6867469879518072,0.5259223072437947,1
Stimulus,1,slower=,0.6907630522088354,0.5462570173236423,1
Stimulus,1,slower=,0.6947791164658634,0.5692547051193082,1
Stimulus,1,slower=,0.6987951807228916,0.5951121013431266,1
Stimulus,1,slower=,0.7028112449799196,0.6228485699315048,1
Stimulus,1,slower=,0.7068273092369478,0.6548490622809892,1
Stimulus,1,slower=,0.7108433734939759,0.682607631661021,1
Stimulus,1,slower=,0.714859437751004,0.7051407376845532,1
Stimulus,1,slower=,0.7188755020080321,0.7201450314838782,1
Stimulus,1,slower=,0.7228915662650602,0.7272503737786369,1
